"status","candidate_basis","acquisition_expansion","catalog_scope","decor_id","item_id","decor_name","source_text","achievement_ids","quest_ids","npc_ids","spell_ids","currency_ids","source_item_ids","classification_note","acquisition_source_url","item_name","item_expansion_id","flags","type","model_type","weight_cost"
"acquisition_legion_confirmed","live_catalog_acquisition_audit","legion","legion_theme","11487","257397","Tauren Storyteller's Frame","Quest: Huln's War - The Nathrezim (Highmountain, Azshara) Requirement: Complete this quest to unlock this item for your housing collection. Vendor: Torv Dubstomp A H (Thunder Totem, Highmountain) 500 & 750 Order Resources Legion","","39992","108017","","1220","","Displayed acquisition source is Legion content","https://housing.wowdb.com/decor/11487/tauren-storytellers-frame-11487/","Tauren Storyteller's Frame","-3","3","1","1","3"
"acquisition_legion_confirmed","live_catalog_acquisition_audit","legion","legion_theme","11490","257400","Highmountain Tanner's Frame","Crafting: Leatherworking (Legion Patterns - Skill Level 80) Reagents Required: 34× Fel-Touched Lumber 10× Unbroken Claw 5× Felhide 25× Stonehide Leather Profession: Legion Leatherworking (80)","","","","1262273","","124113;124116;124438;251767","Displayed acquisition source is Legion content","https://housing.wowdb.com/decor/11490/highmountain-tanners-frame-11490/","Highmountain Tanner's Frame","6","3","1","1","3"
"acquisition_legion_confirmed","live_catalog_acquisition_audit","legion","legion_theme","11491","257401","Skyhorn Banner","Quest: The Skies of Highmountain (Highmountain) Requirement: Complete this quest to unlock this item for your housing collection. Vendor: Torv Dubstomp A H (Thunder Totem, Highmountain) 700 & 1000 Order Resources Legion","","39387","108017","","1220","","Displayed acquisition source is Legion content","https://housing.wowdb.com/decor/11491/skyhorn-banner-11491/","Skyhorn Banner","-3","3","2","1","3"
"acquisition_legion_confirmed","live_catalog_acquisition_audit","legion","full_catalog_source_scan","11493","257403","Maelstrom Lava Lamp","Achievement: The Farseer's Campaign Requirement: The The Farseer's Campaign Achievement must be completed to unlock or purchase this item for your housing collection. Vendor: Flamesmith Lanying A (The Maelstrom) 1500 Order Resources Earthen Ring • Legion Vendor: Kelsey Steelspark A H (The Hall of Shadows)","42280","","105986;112318","","1220","","Legion acquisition source found outside the Legion theme tag","https://housing.wowdb.com/decor/11493/maelstrom-lava-lamp-11493/","Maelstrom Lava Lamp","-3","3","1","1","5"
"acquisition_legion_confirmed","live_catalog_acquisition_audit","legion","legion_theme","11708","257598","Suramar Stepping Stone Set","Vendor: Mynde A H (Suramar) 125 Ancient Mana","","","255101","","1155","","Displayed acquisition source is Legion content","https://housing.wowdb.com/decor/11708/suramar-stepping-stone-set-11708/","Suramar Stepping Stone Set","-3","3","4","1","1"
"acquisition_legion_confirmed","live_catalog_acquisition_audit","legion","legion_theme","11751","257721","Skyhorn Arrow Kite","Achievement: Drum Circle Requirement: The Drum Circle Achievement must be completed to unlock or purchase this item for your housing collection. Vendor: Torv Dubstomp A H (Thunder Totem, Highmountain) 300 & 500 Order Resources Legion","10398","","108017","","1220","","Displayed acquisition source is Legion content","https://housing.wowdb.com/decor/11751/skyhorn-arrow-kite-11751/","Skyhorn Arrow Kite","-3","3","1","1","3"
"acquisition_legion_confirmed","live_catalog_acquisition_audit","legion","legion_theme","11752","257722","Hanging Arrow Kite","Quest: Blood Debt (Highmountain) Requirement: Complete this quest to unlock this item for your housing collection. Vendor: Torv Dubstomp A H (Thunder Totem, Highmountain) 300 & 500 Order Resources Legion","","39426","108017","","1220","","Displayed acquisition source is Legion content","https://housing.wowdb.com/decor/11752/hanging-arrow-kite-11752/","Hanging Arrow Kite","-3","3","3","1","3"
"acquisition_legion_confirmed","live_catalog_acquisition_audit","legion","legion_theme","11753","257723","Skyhorn Eagle Kite","Quest: Empty Nest (Highmountain) Requirement: Complete this quest to unlock this item for your housing collection. Vendor: Torv Dubstomp A H (Thunder Totem, Highmountain) 500 & 750 Order Resources Legion","","39305","108017","","1220","","Displayed acquisition source is Legion content","https://housing.wowdb.com/decor/11753/skyhorn-eagle-kite-11753/","Skyhorn Eagle Kite","-3","3","3","1","3"
"acquisition_legion_confirmed","live_catalog_acquisition_audit","legion","legion_theme","11754","257724","Bloodtotem Banner","Drop: Highmountain Tauren Paragon Chest","","","","","","","Displayed acquisition source is Legion content","https://housing.wowdb.com/decor/11754/bloodtotem-banner-11754/","Bloodtotem Banner","-3","3","2","1","5"
"acquisition_legion_confirmed","live_catalog_acquisition_audit","legion","legion_theme","11905","258219","Driftwood Barrel","Vendor: Crafty Palu A H (Highmountain) 175 Order Resources","","","108537","","1220","","Displayed acquisition source is Legion content","https://housing.wowdb.com/decor/11905/driftwood-barrel-11905/","Driftwood Barrel","-3","3","1","1","1"
"acquisition_legion_confirmed","live_catalog_acquisition_audit","legion","legion_theme","11907","258221","Driftwood Junk Pile","Quest: Oh, the Clawdacity! (Highmountain) Requirement: Complete this quest to unlock this item for your housing collection. Vendor: Crafty Palu A H (Highmountain) 450 Order Resources","","40230","108537","","1220","","Displayed acquisition source is Legion content","https://housing.wowdb.com/decor/11907/driftwood-junk-pile-11907/","Driftwood Junk Pile","-3","3","1","1","3"
"acquisition_legion_confirmed","live_catalog_acquisition_audit","legion","legion_theme","11908","258222","Shellscale Standard","Quest: Mglrgrs Of Our Grmlgrlr Requirement: Complete this quest to unlock this item for your housing collection. Vendor: Mrgrgrl (Suramar) 600 Order Resources","","41143","256826","","1220","","Displayed acquisition source is Legion content","https://housing.wowdb.com/decor/11908/shellscale-standard-11908/","Shellscale Standard","-3","3","1","1","5"
"acquisition_legion_confirmed","live_catalog_acquisition_audit","legion","legion_theme","11909","258223","Murloc's Wind Chimes","Achievement: Grand Fin-ale Requirement: The Grand Fin-ale Achievement must be completed to unlock or purchase this item for your housing collection. Vendor: Crafty Palu A H (Highmountain) 400 Order Resources","11699","","108537","","1220","","Displayed acquisition source is Legion content","https://housing.wowdb.com/decor/11909/murlocs-wind-chimes-11909/","Murloc's Wind Chimes","-3","3","1","1","1"
"acquisition_legion_confirmed","live_catalog_acquisition_audit","legion","legion_theme","11910","258224","Dalaran Display Shelves","Crafting: Inscription (Legion Inscription - Skill Level 80) Reagents Required: 22× Fel-Touched Lumber 10× Astral Glory 1× Straszan Mark 15× Roseate Pigment Profession: Legion Inscription (80)","","","","1263344","","129032;136693;151565;251767","Displayed acquisition source is Legion content","https://housing.wowdb.com/decor/11910/dalaran-display-shelves-11910/","Dalaran Display Shelves","6","3","2","1","3"
"acquisition_legion_confirmed","live_catalog_acquisition_audit","legion","legion_theme","11911","258225","Failed Failure Detection Pylon","Crafting: Engineering (Legion Engineering - Skill Level 80) Reagents Required: 28× Fel-Touched Lumber 15× Oversized Blasting Cap 10× Loose Trigger 3× Shadowruby 20× Demonsteel Bar Profession: Legion Engineering (80)","","","","1263338","","124461;130183;136633;136637;251767","Displayed acquisition source is Legion content","https://housing.wowdb.com/decor/11911/failed-failure-detection-pylon-11911/","Failed Failure Detection Pylon","6","3","1","1","3"
"acquisition_legion_confirmed","live_catalog_acquisition_audit","legion","legion_theme","11912","258226","Dalaran Auto-Hammer","Crafting: Engineering (Legion Engineering - Skill Level 80) Reagents Required: 22× Fel-Touched Lumber 1× Auto-Hammer 15× Demonsteel Bar Profession: Legion Engineering (80)","","","","1263319","","124461;132514;251767","Displayed acquisition source is Legion content","https://housing.wowdb.com/decor/11912/dalaran-auto-hammer-11912/","Dalaran Auto-Hammer","6","3","1","1","3"
"acquisition_legion_confirmed","live_catalog_acquisition_audit","legion","legion_theme","11913","258227","Suramar Jeweler's Assortment","Crafting: Jewelcrafting (Legion Designs - Skill Level 80) Reagents Required: 12× Fel-Touched Lumber 1× Chemirine 2× Argulite 1× Maelstrom Sapphire 2× Pandemonite 4× Skystone 1× Imbued Silkweave Profession: Legion Jewelcrafting (80)","","","","1263351","","127004;130176;130181;130182;151718;151720;251767","Displayed acquisition source is Legion content","https://housing.wowdb.com/decor/11913/suramar-jewelers-assortment-11913/","Suramar Jeweler's Assortment","6","3","1","1","1"
"acquisition_legion_confirmed","live_catalog_acquisition_audit","legion","legion_theme","11942","258299","Hanging Felsteel Cage","Achievement: Highmountain Tribe Requirement: The Highmountain Tribe Achievement must be completed to unlock or purchase this item for your housing collection. Vendor: Domelius A H (Dalaran) Vendor: Val'zuun (Dalaran) 12000 Order Resources & 50 Veiled Argunite","42547","","216418;251042","","1220;1508","","Displayed acquisition source is Legion content","https://housing.wowdb.com/decor/11942/hanging-felsteel-cage-11942/","Hanging Felsteel Cage","-3","3","1","1","5"
"acquisition_legion_confirmed","live_catalog_acquisition_audit","legion","legion_theme","12161","258557","Beloved Raptor Plushie","Crafting: Tailoring (Legion Patterns - Skill Level 80) Reagents Required: 8× Fel-Touched Lumber 2× Chaotic Spinel 5× Roseate Pigment 2× Runic Catgut 15× Shal'dorei Silk Profession: Legion Tailoring (80)","","","","1263858","","124437;127037;129032;130175;251767","Displayed acquisition source is Legion content","https://housing.wowdb.com/decor/12161/beloved-raptor-plushie-12161/","Beloved Raptor Plushie","6","3","1","1","1"
"acquisition_legion_confirmed","live_catalog_acquisition_audit","legion","legion_theme","14358","260581","Brazier of Elune","Achievement: The Archdruid's Campaign Requirement: The The Archdruid's Campaign Achievement must be completed to unlock or purchase this item for your housing collection. Vendor: Amurra Thistledew A H (The Dreamgrove) 1500 Order Resources Legion","42272","","112323","","1220","","Displayed acquisition source is Legion content","https://housing.wowdb.com/decor/14358/brazier-of-elune-14358/","Brazier of Elune","-3","3","1","1","3"
"acquisition_legion_confirmed","live_catalog_acquisition_audit","legion","legion_theme","14361","260584","Replica Libram of the Dead","Achievement: Legendary Research of the Ebon Blade Requirement: The Legendary Research of the Ebon Blade Achievement must be completed to unlock or purchase this item for your housing collection. Vendor: Quartermaster Ozorg H (Acherus: Ebon Hold) 3000 Order Resources Knights of the Ebon Blade • Legion","60962","","93550","","1220","","Displayed acquisition source is Legion content","https://housing.wowdb.com/decor/14361/replica-libram-of-the-dead-14361/","Replica Libram of the Dead","-3","3","1","1","3"
"acquisition_legion_confirmed","live_catalog_acquisition_audit","legion","full_catalog_source_scan","14379","260698","Kobold Trassure Pile","Quest: Can't Hold a Candle To You Requirement: Complete this quest to unlock this item for your housing collection. Vendor: Torv Dubstomp A H (Thunder Totem, Highmountain) 100 & 200 Order Resources Legion","","39772","108017","","1220","","Legion acquisition source found outside the Legion theme tag","https://housing.wowdb.com/decor/14379/kobold-trassure-pile-14379/","Kobold Trassure Pile","-3","3","1","1","3"
"acquisition_legion_confirmed","live_catalog_acquisition_audit","legion","legion_theme","14461","260776","Uncrowned Market Stall","Achievement: The Shadowblade's Campaign Requirement: The The Shadowblade's Campaign Achievement must be completed to unlock or purchase this item for your housing collection. Vendor: Kelsey Steelspark A H (The Hall of Shadows) 1500 Order Resources Legion","42279","","105986","","1220","","Displayed acquisition source is Legion content","https://housing.wowdb.com/decor/14461/uncrowned-market-stall-14461/","Uncrowned Market Stall","-3","3","1","1","5"
"acquisition_legion_confirmed","live_catalog_acquisition_audit","legion","legion_theme","14644","262619","Replica Forge of the Roaring Mountain","Achievement: Hidden Potential of the Grandmaster Requirement: The Hidden Potential of the Grandmaster Achievement must be completed to unlock or purchase this item for your housing collection. Vendor: Caydori Brightstar A H (Mandori Village)","42292","","112338","","","","Displayed acquisition source is Legion content","https://housing.wowdb.com/decor/14644/replica-forge-of-the-roaring-mountain-14644/","Replica Forge of the Roaring Mountain","-3","3","1","1","3"
"acquisition_legion_confirmed","live_catalog_acquisition_audit","legion","legion_theme","15453","264168","Cenarion Round Rug","Vendor: Selfira Ambergrove A H (Val'sharah) 500 & 750 Order Resources Dreamweavers (Honored) • Legion Requirement: Reach Honored with Dreamweavers to unlock this item for your housing collection. Vendor: Sylvia Hartshorn H (Val'sharah) 400 & 750 Order Resources Dreamweavers (Honored) • Legion Requirement: Reach Honored with Dreamweavers to unlock this item for your housing collection.","","","106901;253387","","1220","","Displayed acquisition source is Legion content","https://housing.wowdb.com/decor/15453/cenarion-round-rug-15453/","Cenarion Round Rug","-3","3","4","1","3"
"acquisition_legion_confirmed","live_catalog_acquisition_audit","legion","legion_theme","15477","264242","Dreadscar Battle Planning Map","Achievement: Raise an Army for the Dreadscar Rift Requirement: The Raise an Army for the Dreadscar Rift Achievement must be completed to unlock or purchase this item for your housing collection. Vendor: Gigi Gigavoid A (Dreadscar Rift) 2000 Order Resources Black Harvest • Legion","60991","","112434","","1220","","Displayed acquisition source is Legion content","https://housing.wowdb.com/decor/15477/dreadscar-battle-planning-map-15477/","Dreadscar Battle Planning Map","-3","3","1","1","3"
"acquisition_legion_confirmed","live_catalog_acquisition_audit","legion","legion_theme","15741","264477","Thunder Totem Mailbox","Quest: Crystal Fury (Highmountain) Requirement: Complete this quest to unlock this item for your housing collection. Vendor: Torv Dubstomp A H (Highmountain) 250 Order Resources","","39487","108017","","1220","","Displayed acquisition source is Legion content","https://housing.wowdb.com/decor/15741/thunder-totem-mailbox-15741/","Thunder Totem Mailbox","-3","3","1","1","3"
"acquisition_legion_confirmed","live_catalog_acquisition_audit","legion","legion_theme","18897","267372","Banner of Five Dawns","Vendor: Caydori Brightstar A H (Mandori Village)","","","112338","","","","Displayed acquisition source is Legion content","https://housing.wowdb.com/decor/18897/banner-of-five-dawns-18897/","Banner of Five Dawns","-3","3","1","1","3"
