"decision","decision_basis","expansion","quest_id","node_count","source_addons","source_files","coordinates","criteria_ids","comments"
"quest_identity_navigation_candidate","stable_quest_flag_in_installed_handynotes_table_provider","dragonflight","72104","1","HandyNotes_DragonflightTreasures","WakingShores.lua","48843995","55849","Uktulut Backwater"
"quest_identity_navigation_candidate","stable_quest_flag_in_installed_handynotes_table_provider","dragonflight","72105","1","HandyNotes_DragonflightTreasures","WakingShores.lua","57022000","55850","Life-Binder Conservatory"
"quest_identity_navigation_candidate","stable_quest_flag_in_installed_handynotes_table_provider","dragonflight","72121","1","HandyNotes_DragonflightTreasures","AzureSpan.lua","45635482","56155","for The Great Shellkhan in Thaldraszus"
"quest_identity_navigation_candidate","stable_quest_flag_in_installed_handynotes_table_provider","dragonflight","72136","1","HandyNotes_DragonflightTreasures","AzureSpan.lua","66075111","55974","Rustpine Den"
"quest_identity_navigation_candidate","stable_quest_flag_in_installed_handynotes_table_provider","dragonflight","72138","1","HandyNotes_DragonflightTreasures","AzureSpan.lua","43786190","55972","Azure Archives"
"quest_identity_navigation_candidate","stable_quest_flag_in_installed_handynotes_table_provider","dragonflight","72139","1","HandyNotes_DragonflightTreasures","AzureSpan.lua","26303631","55973","Ancient Outlook"
"quest_identity_navigation_candidate","stable_quest_flag_in_installed_handynotes_table_provider","dragonflight","72140","1","HandyNotes_DragonflightTreasures","AzureSpan.lua","65402835","55976","Slyvern Plunge"
"quest_identity_navigation_candidate","stable_quest_flag_in_installed_handynotes_table_provider","dragonflight","72141","1","HandyNotes_DragonflightTreasures","AzureSpan.lua","66725958","55975","Ruins of Karnthar"
"quest_identity_navigation_candidate","stable_quest_flag_in_installed_handynotes_table_provider","dragonflight","72512","1","HandyNotes_DragonflightTreasures","OhnahranPlains.lua","56467328","","Godoloto"
"already_achievement_or_quest_backed","quest_or_criteria_already_present_in_collectionist_treasure_data","dragonflight","72986","1","HandyNotes_DragonflightTreasures","ZaralekCavern.lua","28524794","59220","Blazing Shadowflame Chest"
"already_achievement_or_quest_backed","quest_or_criteria_already_present_in_collectionist_treasure_data","dragonflight","73395","1","HandyNotes_DragonflightTreasures","ZaralekCavern.lua","29764055","59219","Well-Chewed Chest"
"quest_identity_navigation_candidate","stable_quest_flag_in_installed_handynotes_table_provider","dragonflight","73410","1","HandyNotes_DragonflightTreasures","ZaralekCavern.lua","43728386","59221","[] = {criteria=59221, quest=73410}, -- Seething Cache"
"quest_identity_navigation_candidate","stable_quest_flag_in_installed_handynotes_table_provider","dragonflight","73548","2","HandyNotes_DragonflightTreasures","ZaralekCavern.lua","38184991;41934711","","verify quest"
"quest_identity_navigation_candidate","stable_quest_flag_in_installed_handynotes_table_provider","dragonflight","73551","2","HandyNotes_DragonflightTreasures","ZaralekCavern.lua","32634418;36034453","",""
"quest_identity_navigation_candidate","stable_quest_flag_in_installed_handynotes_table_provider","dragonflight","73552","3","HandyNotes_DragonflightTreasures","ZaralekCavern.lua","30055141;32015277;32395034","","verify quest"
"quest_identity_navigation_candidate","stable_quest_flag_in_installed_handynotes_table_provider","dragonflight","73553","3","HandyNotes_DragonflightTreasures","ZaralekCavern.lua","27344217;28175154;28264627","","verify quest"
"already_achievement_or_quest_backed","quest_or_criteria_already_present_in_collectionist_treasure_data","dragonflight","73697","1","HandyNotes_DragonflightTreasures","ZaralekCavern.lua","36634881","59222","Ancient Zaqali Chest"
"already_achievement_or_quest_backed","quest_or_criteria_already_present_in_collectionist_treasure_data","dragonflight","73706","1","HandyNotes_DragonflightTreasures","ZaralekCavern.lua","30054193","59226","Charred Egg"
"quest_identity_navigation_candidate","stable_quest_flag_in_installed_handynotes_table_provider","dragonflight","74978","1","HandyNotes_DragonflightTreasures","WakingShores.lua","35754758","","Broken Waygate"
"already_achievement_or_quest_backed","quest_or_criteria_already_present_in_collectionist_treasure_data","dragonflight","74986","1","HandyNotes_DragonflightTreasures","ZaralekCavern.lua","36407426","59228","Crystal-Encased Chest"
"quest_identity_navigation_candidate","stable_quest_flag_in_installed_handynotes_table_provider","dragonflight","74987","1","HandyNotes_DragonflightTreasures","ZaralekCavern.lua","37766880","",""
"already_achievement_or_quest_backed","quest_or_criteria_already_present_in_collectionist_treasure_data","dragonflight","74995","1","HandyNotes_DragonflightTreasures","ZaralekCavern.lua","43068257","59227","Old Trunk"
"quest_identity_navigation_candidate","stable_quest_flag_in_installed_handynotes_table_provider","dragonflight","75015","1","HandyNotes_DragonflightTreasures","ZaralekCavern.lua","62065534","","Waterlogged Bundle"
"already_achievement_or_quest_backed","quest_or_criteria_already_present_in_collectionist_treasure_data","dragonflight","75019","1","HandyNotes_DragonflightTreasures","ZaralekCavern.lua","62705377","59223","Long-Lost Cache"
"quest_identity_navigation_candidate","stable_quest_flag_in_installed_handynotes_table_provider","dragonflight","75302","1","HandyNotes_DragonflightTreasures","ZaralekCavern.lua","60664621","",""
"quest_identity_navigation_candidate","stable_quest_flag_in_installed_handynotes_table_provider","dragonflight","75303","2","HandyNotes_DragonflightTreasures","ZaralekCavern.lua","63203710;63688296","","63603864?"
"quest_identity_navigation_candidate","stable_quest_flag_in_installed_handynotes_table_provider","dragonflight","75514","1","HandyNotes_DragonflightTreasures","ZaralekCavern.lua","48451083","","Drakeforged Magma Charm"
"quest_identity_navigation_candidate","stable_quest_flag_in_installed_handynotes_table_provider","dragonflight","75515","1","HandyNotes_DragonflightTreasures","ZaralekCavern.lua","48421636","","Molten Primal Fang"
"quest_identity_navigation_candidate","stable_quest_flag_in_installed_handynotes_table_provider","dragonflight","75526","1","HandyNotes_DragonflightTreasures","ZaralekCavern.lua","42988255","",""
"quest_identity_navigation_candidate","stable_quest_flag_in_installed_handynotes_table_provider","dragonflight","75527","1","HandyNotes_DragonflightTreasures","ZaralekCavern.lua","42148014","",""
"quest_identity_navigation_candidate","stable_quest_flag_in_installed_handynotes_table_provider","dragonflight","75534","1","HandyNotes_DragonflightTreasures","ZaralekCavern.lua","41728145","",""
"quest_identity_navigation_candidate","stable_quest_flag_in_installed_handynotes_table_provider","dragonflight","75535","1","HandyNotes_DragonflightTreasures","ZaralekCavern.lua","42758221","",""
"quest_identity_navigation_candidate","stable_quest_flag_in_installed_handynotes_table_provider","dragonflight","75559","1","HandyNotes_DragonflightTreasures","ZaralekCavern.lua","39367326","",""
"quest_identity_navigation_candidate","stable_quest_flag_in_installed_handynotes_table_provider","dragonflight","75745","1","HandyNotes_DragonflightTreasures","ZaralekCavern.lua","64177497","","The Upper Hand"
"quest_identity_navigation_candidate","stable_quest_flag_in_installed_handynotes_table_provider","dragonflight","75762","1","HandyNotes_DragonflightTreasures","ZaralekCavern.lua","57956632","","Fractured Crystalspine Quill"
"quest_identity_navigation_candidate","stable_quest_flag_in_installed_handynotes_table_provider","dragonflight","77369","1","HandyNotes_DragonflightTreasures","EmeraldDream.lua","41706250","",""
"quest_identity_navigation_candidate","stable_quest_flag_in_installed_handynotes_table_provider","dragonflight","77855","1","HandyNotes_DragonflightTreasures","EmeraldDream.lua","39705210","",""
"quest_identity_navigation_candidate","stable_quest_flag_in_installed_handynotes_table_provider","dragonflight","77857","1","HandyNotes_DragonflightTreasures","EmeraldDream.lua","42205620","","77505?"
"already_achievement_or_quest_backed","quest_or_criteria_already_present_in_collectionist_treasure_data","dragonflight","77858","1","HandyNotes_DragonflightTreasures","EmeraldDream.lua","47503490","62953","Hidden Moonkin Stash"
"already_achievement_or_quest_backed","quest_or_criteria_already_present_in_collectionist_treasure_data","dragonflight","77872","1","HandyNotes_DragonflightTreasures","EmeraldDream.lua","34095634","62952","Triflesnatch's Roving Trove"
"already_achievement_or_quest_backed","quest_or_criteria_already_present_in_collectionist_treasure_data","dragonflight","77950","1","HandyNotes_DragonflightTreasures","EmeraldDream.lua","39106552","62954","Crystalline Glowblossom"
"already_achievement_or_quest_backed","quest_or_criteria_already_present_in_collectionist_treasure_data","dragonflight","78005","1","HandyNotes_DragonflightTreasures","EmeraldDream.lua","61605956","62960","Magical Bloom"
"already_achievement_or_quest_backed","quest_or_criteria_already_present_in_collectionist_treasure_data","dragonflight","78006","1","HandyNotes_DragonflightTreasures","EmeraldDream.lua","55275725","62961","Odd Burl"
"already_achievement_or_quest_backed","quest_or_criteria_already_present_in_collectionist_treasure_data","dragonflight","78107","1","HandyNotes_DragonflightTreasures","EmeraldDream.lua","47105310","62955","Reliquary of Ursol"
"already_achievement_or_quest_backed","quest_or_criteria_already_present_in_collectionist_treasure_data","dragonflight","78120","1","HandyNotes_DragonflightTreasures","EmeraldDream.lua","37303070","62956","Pineshrew Cache"
"already_achievement_or_quest_backed","quest_or_criteria_already_present_in_collectionist_treasure_data","dragonflight","78359","2","HandyNotes_DragonflightTreasures","EmeraldDream.lua","62903510;63437155","62958","Reliquary of Ashamane"
"already_achievement_or_quest_backed","quest_or_criteria_already_present_in_collectionist_treasure_data","dragonflight","78360","1","HandyNotes_DragonflightTreasures","EmeraldDream.lua","64101920","62957","Reliquary of Aviana"
"already_achievement_or_quest_backed","quest_or_criteria_already_present_in_collectionist_treasure_data","dragonflight","78361","1","HandyNotes_DragonflightTreasures","EmeraldDream.lua","33208330","62959","Reliquary of Goldrinn"
"quest_identity_navigation_candidate","stable_quest_flag_in_installed_handynotes_table_provider","dragonflight","78550","1","HandyNotes_DragonflightTreasures","EmeraldDream.lua","69585285","","Grovekeeper's Barrier"
"quest_identity_navigation_candidate","stable_quest_flag_in_installed_handynotes_table_provider","dragonflight","78551","1","HandyNotes_DragonflightTreasures","EmeraldDream.lua","55324538","","Verdant Gleaner's Scythe"
"quest_identity_navigation_candidate","stable_quest_flag_in_installed_handynotes_table_provider","tww","79081","1","HandyNotes_WarWithin","Hallowfall.lua","43215177","","quest=79081, -- daily"
"already_achievement_or_quest_backed","quest_or_criteria_already_present_in_collectionist_treasure_data","tww","79275","1","HandyNotes_WarWithin","Hallowfall.lua","76775383","69702","Spore-covered Coffer"
"already_achievement_or_quest_backed","quest_or_criteria_already_present_in_collectionist_treasure_data","tww","79308","1","HandyNotes_WarWithin","RingingDeeps.lua","64544056","69280","Webbed Knapsack"
"quest_identity_navigation_candidate","stable_quest_flag_in_installed_handynotes_table_provider","midnight","79550","1","HandyNotes_MidnightTreasures","Arcantina.lua","54534241","","Pepe: A Tiny Explorer's Hat"
"already_achievement_or_quest_backed","quest_or_criteria_already_present_in_collectionist_treasure_data","tww","79585","1","HandyNotes_WarWithin","IsleOfDorn.lua","40917377","68198","Turtle's Thanks (initial)"
"already_achievement_or_quest_backed","quest_or_criteria_already_present_in_collectionist_treasure_data","tww","79586","1","HandyNotes_WarWithin","IsleOfDorn.lua","40917376","68198","Turtle's Thanks (after pike)"
"quest_identity_navigation_candidate","stable_quest_flag_in_installed_handynotes_table_provider","tww","80420","2","HandyNotes_WarWithin","Hallowfall.lua","64732948;65652946","",""
"already_achievement_or_quest_backed","quest_or_criteria_already_present_in_collectionist_treasure_data","tww","80485","1","HandyNotes_WarWithin","RingingDeeps.lua","47925327","69313","Forgotten Treasure (this is the entrance, actually at 46325349)"
"quest_identity_navigation_candidate","stable_quest_flag_in_installed_handynotes_table_provider","tww","80590","2","HandyNotes_WarWithin","Hallowfall.lua","61633265;63073074","","directly saw;wowhead comments"
"already_achievement_or_quest_backed","quest_or_criteria_already_present_in_collectionist_treasure_data","tww","81468","1","HandyNotes_WarWithin","Hallowfall.lua","58392716","69701","Illuminated Footlocker"
"quest_identity_navigation_candidate","stable_quest_flag_in_installed_handynotes_table_provider","tww","81518","1","HandyNotes_WarWithin","Hallowfall.lua","56091455","","Radiant Remnant"
"quest_identity_navigation_candidate","stable_quest_flag_in_installed_handynotes_table_provider","tww","81612","1","HandyNotes_WarWithin","Hallowfall.lua","66561514","",""
"already_achievement_or_quest_backed","quest_or_criteria_already_present_in_collectionist_treasure_data","tww","81971","1","HandyNotes_WarWithin","Hallowfall.lua","55796954","69697","Jewel of the Cliffs"
"already_achievement_or_quest_backed","quest_or_criteria_already_present_in_collectionist_treasure_data","tww","81972","1","HandyNotes_WarWithin","Hallowfall.lua","30223877","69698","Priory Satchel"
"already_achievement_or_quest_backed","quest_or_criteria_already_present_in_collectionist_treasure_data","tww","81978","1","HandyNotes_WarWithin","Hallowfall.lua","50061382","69699","Lost Necklace"
"quest_identity_navigation_candidate","stable_quest_flag_in_installed_handynotes_table_provider","tww","81988","1","HandyNotes_WarWithin","Hallowfall.lua","66142802","","Darkened Arathi Shoulderguards (cosmetic)"
"already_achievement_or_quest_backed","quest_or_criteria_already_present_in_collectionist_treasure_data","tww","82005","1","HandyNotes_WarWithin","Hallowfall.lua","45904510","69700","Sky-Captains' Sunken Cache"
"quest_identity_navigation_candidate","stable_quest_flag_in_installed_handynotes_table_provider","tww","82007","3","HandyNotes_WarWithin","Hallowfall.lua","64451880;66311569;66702100","","Beef;Cap'n Elaena;Thunder"
"quest_identity_navigation_candidate","stable_quest_flag_in_installed_handynotes_table_provider","tww","82012","1","HandyNotes_WarWithin","Hallowfall.lua","62754689","",""
"quest_identity_navigation_candidate","stable_quest_flag_in_installed_handynotes_table_provider","tww","82024","1","HandyNotes_WarWithin","Hallowfall.lua","49535554","",""
"already_achievement_or_quest_backed","quest_or_criteria_already_present_in_collectionist_treasure_data","tww","82025","1","HandyNotes_WarWithin","Hallowfall.lua","27633461","69700","Treasures"
"quest_identity_navigation_candidate","stable_quest_flag_in_installed_handynotes_table_provider","tww","82026","1","HandyNotes_WarWithin","Hallowfall.lua","54821161","",""
"already_achievement_or_quest_backed","quest_or_criteria_already_present_in_collectionist_treasure_data","tww","82145","1","HandyNotes_WarWithin","IsleOfDorn.lua","59622459","68204","Mosswool Flower"
"already_achievement_or_quest_backed","quest_or_criteria_already_present_in_collectionist_treasure_data","tww","82230","1","HandyNotes_WarWithin","RingingDeeps.lua","58926311","69281","Cursed Pickaxe"
"already_achievement_or_quest_backed","quest_or_criteria_already_present_in_collectionist_treasure_data","tww","82235","1","HandyNotes_WarWithin","RingingDeeps.lua","51241385","69282","Munderut's Forgotten Stash"
"already_achievement_or_quest_backed","quest_or_criteria_already_present_in_collectionist_treasure_data","tww","82239","1","HandyNotes_WarWithin","RingingDeeps.lua","41351745","69283","Discarded Toolbox"
"already_achievement_or_quest_backed","quest_or_criteria_already_present_in_collectionist_treasure_data","tww","82246","1","HandyNotes_WarWithin","IsleOfDorn.lua","38074358","68203","Thak's Treasure"
"already_achievement_or_quest_backed","quest_or_criteria_already_present_in_collectionist_treasure_data","tww","82287","1","HandyNotes_WarWithin","IsleOfDorn.lua","77232446","68206","Jade Pearl"
"already_achievement_or_quest_backed","quest_or_criteria_already_present_in_collectionist_treasure_data","tww","82325","1","HandyNotes_WarWithin","IsleOfDorn.lua","62574327","68205","Kobold Pickaxe"
"already_achievement_or_quest_backed","quest_or_criteria_already_present_in_collectionist_treasure_data","tww","82326","1","HandyNotes_WarWithin","IsleOfDorn.lua","48896086","68207","Shimmering Opal Lily"
"already_achievement_or_quest_backed","quest_or_criteria_already_present_in_collectionist_treasure_data","tww","82464","1","HandyNotes_WarWithin","RingingDeeps.lua","44893163","69312","Dusty Prospector's Chest"
"already_achievement_or_quest_backed","quest_or_criteria_already_present_in_collectionist_treasure_data","tww","82520","1","HandyNotes_WarWithin","AzjKahet.lua","62728795","69615","Memory Cache (confirm lower)"
"already_achievement_or_quest_backed","quest_or_criteria_already_present_in_collectionist_treasure_data","tww","82525","1","HandyNotes_WarWithin","AzjKahet.lua","34076105","70381","Concealed Contraband"
"already_achievement_or_quest_backed","quest_or_criteria_already_present_in_collectionist_treasure_data","tww","82527","1","HandyNotes_WarWithin","AzjKahet.lua","78623320","69643","""Weaving Supplies"""
"already_achievement_or_quest_backed","quest_or_criteria_already_present_in_collectionist_treasure_data","tww","82529","1","HandyNotes_WarWithin","AzjKahet.lua","49564370","69645","Nest Egg"
"already_achievement_or_quest_backed","quest_or_criteria_already_present_in_collectionist_treasure_data","tww","82714","1","HandyNotes_WarWithin","IsleOfDorn.lua","56226094","68208","Infused Cinderbrew"
"already_achievement_or_quest_backed","quest_or_criteria_already_present_in_collectionist_treasure_data","tww","82715","1","HandyNotes_WarWithin","IsleOfDorn.lua","59122347","68209","Web-Wrapped Axe"
"already_achievement_or_quest_backed","quest_or_criteria_already_present_in_collectionist_treasure_data","tww","82716","1","HandyNotes_WarWithin","IsleOfDorn.lua","58283027","68198","Turtle's Thanks (after trout)"
"already_achievement_or_quest_backed","quest_or_criteria_already_present_in_collectionist_treasure_data","tww","82718","1","HandyNotes_WarWithin","AzjKahet.lua","67449072","69646","Disturbed Soil"
"already_achievement_or_quest_backed","quest_or_criteria_already_present_in_collectionist_treasure_data","tww","82719","1","HandyNotes_WarWithin","AzjKahet.lua","67492754","69647","Silk-spun Supplies"
"already_achievement_or_quest_backed","quest_or_criteria_already_present_in_collectionist_treasure_data","tww","82720","1","HandyNotes_WarWithin","AzjKahet.lua","31642077","69648","Nerubian Offerings"
"already_achievement_or_quest_backed","quest_or_criteria_already_present_in_collectionist_treasure_data","tww","82721","1","HandyNotes_WarWithin","AzjKahet.lua","54525081","69649","Niffen Stash"
"already_achievement_or_quest_backed","quest_or_criteria_already_present_in_collectionist_treasure_data","tww","82722","1","HandyNotes_WarWithin","AzjKahet.lua","38783722","69650","Missing Scout's Pack"
"already_achievement_or_quest_backed","quest_or_criteria_already_present_in_collectionist_treasure_data","tww","82727","1","HandyNotes_WarWithin","AzjKahet.lua","67397441","69644","Trapped Trove"
"quest_identity_navigation_candidate","stable_quest_flag_in_installed_handynotes_table_provider","tww","82751","1","HandyNotes_WarWithin","IsleOfDorn.lua","50717055","",""
"quest_identity_navigation_candidate","stable_quest_flag_in_installed_handynotes_table_provider","tww","82752","1","HandyNotes_WarWithin","IsleOfDorn.lua","74924940","",""
"quest_identity_navigation_candidate","stable_quest_flag_in_installed_handynotes_table_provider","tww","82753","1","HandyNotes_WarWithin","IsleOfDorn.lua","70752001","",""
"quest_identity_navigation_candidate","stable_quest_flag_in_installed_handynotes_table_provider","tww","82754","1","HandyNotes_WarWithin","IsleOfDorn.lua","41822704","",""
"quest_identity_navigation_candidate","stable_quest_flag_in_installed_handynotes_table_provider","tww","82755","1","HandyNotes_WarWithin","IsleOfDorn.lua","19715844","",""
"quest_identity_navigation_candidate","stable_quest_flag_in_installed_handynotes_table_provider","tww","82756","1","HandyNotes_WarWithin","IsleOfDorn.lua","38364194","","label=""{npc:222941:Pearlescent Shellcrab}"","
"already_achievement_or_quest_backed","quest_or_criteria_already_present_in_collectionist_treasure_data","tww","82818","1","HandyNotes_WarWithin","RingingDeeps.lua","54773028","69307","Scary Dark Chest"
"already_achievement_or_quest_backed","quest_or_criteria_already_present_in_collectionist_treasure_data","tww","82819","1","HandyNotes_WarWithin","RingingDeeps.lua","54856440","69308","Kaja'Cola Machine"
"already_achievement_or_quest_backed","quest_or_criteria_already_present_in_collectionist_treasure_data","tww","82820","1","HandyNotes_WarWithin","RingingDeeps.lua","44094896","69311","Dislodged Blockage"
"quest_identity_navigation_candidate","stable_quest_flag_in_installed_handynotes_table_provider","dragonflight","82821","1","HandyNotes_DragonflightTreasures","Amirdrassil.lua","55306436","","label=""Kaldorei Bag"","
"quest_identity_navigation_candidate","stable_quest_flag_in_installed_handynotes_table_provider","dragonflight","82822","1","HandyNotes_DragonflightTreasures","Amirdrassil.lua","54687720","","label=""Kaldorei Bedroll"","
"quest_identity_navigation_candidate","stable_quest_flag_in_installed_handynotes_table_provider","dragonflight","82823","1","HandyNotes_DragonflightTreasures","Amirdrassil.lua","53485575","","label=""Kaldorei Spear"","
"quest_identity_navigation_candidate","stable_quest_flag_in_installed_handynotes_table_provider","dragonflight","82824","1","HandyNotes_DragonflightTreasures","Amirdrassil.lua","48287642","","label=""Kaldorei Bag"","
"quest_identity_navigation_candidate","stable_quest_flag_in_installed_handynotes_table_provider","dragonflight","82825","1","HandyNotes_DragonflightTreasures","Amirdrassil.lua","52541771","","label=""Kaldorei Backpack"","
"quest_identity_navigation_candidate","stable_quest_flag_in_installed_handynotes_table_provider","dragonflight","82826","1","HandyNotes_DragonflightTreasures","Amirdrassil.lua","31301612","","label=""Kaldorei Dagger"","
"quest_identity_navigation_candidate","stable_quest_flag_in_installed_handynotes_table_provider","dragonflight","82827","1","HandyNotes_DragonflightTreasures","Amirdrassil.lua","49197032","","label=""Kaldorei Horn"","
"quest_identity_navigation_candidate","stable_quest_flag_in_installed_handynotes_table_provider","dragonflight","82828","1","HandyNotes_DragonflightTreasures","Amirdrassil.lua","58455191","","label=""Kaldorei Horn"","
"quest_identity_navigation_candidate","stable_quest_flag_in_installed_handynotes_table_provider","dragonflight","82829","1","HandyNotes_DragonflightTreasures","Amirdrassil.lua","47895689","","label=""Kaldorei Shield"","
"quest_identity_navigation_candidate","stable_quest_flag_in_installed_handynotes_table_provider","dragonflight","82830","1","HandyNotes_DragonflightTreasures","Amirdrassil.lua","51910590","","label=""Kaldorei Spyglass"","
"quest_identity_navigation_candidate","stable_quest_flag_in_installed_handynotes_table_provider","dragonflight","82831","1","HandyNotes_DragonflightTreasures","Amirdrassil.lua","29042886","","label=""Kaldorei Moon Bow"","
"quest_identity_navigation_candidate","stable_quest_flag_in_installed_handynotes_table_provider","tww","82963","1","HandyNotes_WarWithin","Hallowfall.lua","64752653","68012","Lil Piggy"
"quest_identity_navigation_candidate","stable_quest_flag_in_installed_handynotes_table_provider","tww","82996","2","HandyNotes_WarWithin","Hallowfall.lua","62013176;65193399","",""
"already_achievement_or_quest_backed","quest_or_criteria_already_present_in_collectionist_treasure_data","tww","83030","1","HandyNotes_WarWithin","RingingDeeps.lua","62043342","69304","Waterlogged Refuse"
"quest_identity_navigation_candidate","stable_quest_flag_in_installed_handynotes_table_provider","tww","83094","1","HandyNotes_WarWithin","IsleOfDorn.lua","31445131","","- Dog!"
"already_achievement_or_quest_backed","quest_or_criteria_already_present_in_collectionist_treasure_data","tww","83242","1","HandyNotes_WarWithin","IsleOfDorn.lua","48513004","68197","Tree's Treasure"
"already_achievement_or_quest_backed","quest_or_criteria_already_present_in_collectionist_treasure_data","tww","83243","1","HandyNotes_WarWithin","IsleOfDorn.lua","40655988","68199","Magical Treasure Chest"
"already_achievement_or_quest_backed","quest_or_criteria_already_present_in_collectionist_treasure_data","tww","83244","1","HandyNotes_WarWithin","IsleOfDorn.lua","54001914","68201","Mysterious Orb"
"already_achievement_or_quest_backed","quest_or_criteria_already_present_in_collectionist_treasure_data","tww","83245","1","HandyNotes_WarWithin","IsleOfDorn.lua","55006564","68202","Mushroom Cap"
"already_achievement_or_quest_backed","quest_or_criteria_already_present_in_collectionist_treasure_data","tww","83246","1","HandyNotes_WarWithin","IsleOfDorn.lua","59722869","68204","Mosswool Flower"
"already_achievement_or_quest_backed","quest_or_criteria_already_present_in_collectionist_treasure_data","tww","83263","1","HandyNotes_WarWithin","Hallowfall.lua","41775829","69692","Caesper"
"already_achievement_or_quest_backed","quest_or_criteria_already_present_in_collectionist_treasure_data","tww","83273","1","HandyNotes_WarWithin","Hallowfall.lua","55135193","69693","Smuggler's Treasure"
"quest_identity_navigation_candidate","stable_quest_flag_in_installed_handynotes_table_provider","tww","83278","1","HandyNotes_WarWithin","Hallowfall.lua","39292127","68271","Lost Shoe"
"quest_identity_navigation_candidate","stable_quest_flag_in_installed_handynotes_table_provider","tww","83282","1","HandyNotes_WarWithin","Hallowfall.lua","58913111","68272","Chicken Eggs"
"already_achievement_or_quest_backed","quest_or_criteria_already_present_in_collectionist_treasure_data","tww","83284","1","HandyNotes_WarWithin","Hallowfall.lua","59525966","69694","Dark Ritual"
"already_achievement_or_quest_backed","quest_or_criteria_already_present_in_collectionist_treasure_data","tww","83298","1","HandyNotes_WarWithin","Hallowfall.lua","40015112","69695","Arathi Loremaster"
"already_achievement_or_quest_backed","quest_or_criteria_already_present_in_collectionist_treasure_data","tww","83299","1","HandyNotes_WarWithin","Hallowfall.lua","34965465","69696","Treasures"
"quest_identity_navigation_candidate","stable_quest_flag_in_installed_handynotes_table_provider","tww","83309","1","HandyNotes_WarWithin","Hallowfall.lua","48756472","68961","Palawltar's Codex of Dimensional Structure"
"quest_identity_navigation_candidate","stable_quest_flag_in_installed_handynotes_table_provider","tww","83314","1","HandyNotes_WarWithin","Hallowfall.lua","48153959","68954","The Big Book of Arathi Idioms"
"quest_identity_navigation_candidate","stable_quest_flag_in_installed_handynotes_table_provider","tww","83475","1","HandyNotes_WarWithin","RingingDeeps.lua","41144644","68658","Water Console"
"quest_identity_navigation_candidate","stable_quest_flag_in_installed_handynotes_table_provider","tww","83479","1","HandyNotes_WarWithin","RingingDeeps.lua","54849330","68659","Abyssal Console"
"quest_identity_navigation_candidate","stable_quest_flag_in_installed_handynotes_table_provider","tww","83480","1","HandyNotes_WarWithin","RingingDeeps.lua","59546110","68660","Taelloch Console"
"quest_identity_navigation_candidate","stable_quest_flag_in_installed_handynotes_table_provider","tww","83481","1","HandyNotes_WarWithin","RingingDeeps.lua","64944880","68661","Obsidian Console"
"quest_identity_navigation_candidate","stable_quest_flag_in_installed_handynotes_table_provider","tww","83482","1","HandyNotes_WarWithin","RingingDeeps.lua","52232250","68662","Lost Console"
"quest_identity_navigation_candidate","stable_quest_flag_in_installed_handynotes_table_provider","tww","83483","1","HandyNotes_WarWithin","RingingDeeps.lua","42141409","68663","Earthen Console"
"quest_identity_navigation_candidate","stable_quest_flag_in_installed_handynotes_table_provider","tww","83623","1","HandyNotes_WarWithin","RingingDeeps.lua","55794100","","Ethereal Vision"
"quest_identity_navigation_candidate","stable_quest_flag_in_installed_handynotes_table_provider","tww","83724","1","HandyNotes_WarWithin","AzjKahet.lua","66775627","",""
"quest_identity_navigation_candidate","stable_quest_flag_in_installed_handynotes_table_provider","tww","83741","1","HandyNotes_WarWithin","AzjKahet.lua","66775626","",""
"quest_identity_navigation_candidate","stable_quest_flag_in_installed_handynotes_table_provider","tww","83744","1","HandyNotes_WarWithin","AzjKahet.lua","24215274","","Wildcamp Or'lay"
"quest_identity_navigation_candidate","stable_quest_flag_in_installed_handynotes_table_provider","tww","83745","1","HandyNotes_WarWithin","AzjKahet.lua","60231814","","Faerin's Advance"
"quest_identity_navigation_candidate","stable_quest_flag_in_installed_handynotes_table_provider","tww","83746","1","HandyNotes_WarWithin","AzjKahet.lua","78046325","","Mmarl"
"quest_identity_navigation_candidate","stable_quest_flag_in_installed_handynotes_table_provider","tww","83747","1","HandyNotes_WarWithin","AzjKahet.lua","56564317","","Weaver's Lair"
"quest_identity_navigation_candidate","stable_quest_flag_in_installed_handynotes_table_provider","tww","84337","1","HandyNotes_WarWithin","Hallowfall.lua","64492879","",""
"quest_identity_navigation_candidate","stable_quest_flag_in_installed_handynotes_table_provider","tww","84339","2","HandyNotes_WarWithin","Hallowfall.lua","64513159;64933336","","directly saw the vignette for this one;wowhead comments swear it's here"
"quest_identity_navigation_candidate","stable_quest_flag_in_installed_handynotes_table_provider","tww","84341","1","HandyNotes_WarWithin","Hallowfall.lua","65432715","",""
"quest_identity_navigation_candidate","stable_quest_flag_in_installed_handynotes_table_provider","tww","84342","1","HandyNotes_WarWithin","Hallowfall.lua","62551633","","Darkened Arathi Cape (cosmetic)"
"quest_identity_navigation_candidate","stable_quest_flag_in_installed_handynotes_table_provider","tww","84438","1","HandyNotes_WarWithin","Dornogal.lua","61230552","","Tome of Polymorph: Mosswool"
"quest_identity_navigation_candidate","stable_quest_flag_in_installed_handynotes_table_provider","tww","84497","1","HandyNotes_WarWithin","Hallowfall.lua","52645999","69729","Lightspark Grade Book"
"quest_identity_navigation_candidate","stable_quest_flag_in_installed_handynotes_table_provider","tww","84529","1","HandyNotes_WarWithin","SirenIsle.lua","62449081","","84873"
